yyyy-mm,departure_port,departure_lon,departure_lat,arrival_port,arrival_lon,arrival_lat,route,nonimal_fare_(AUD),real_fare_(AUD),normalized_nominal_fare,normalized_real_fare
2010-Nov,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,198,278,0.10638297872340426,0.14168247944339027
2010-Nov,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,278,390,0.1595744680851064,0.2125237191650854
2010-Nov,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,58,81,0.013297872340425532,0.017077798861480076
2010-Nov,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,358,503,0.2127659574468085,0.2839974699557242
2010-May,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,318,452,0.18617021276595744,0.25173940543959517
2010-May,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,96,136,0.03856382978723404,0.05186590765338393
2010-May,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,278,395,0.1595744680851064,0.21568627450980393
2010-May,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,379,538,0.22672872340425532,0.30613535736875397
2010-May,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,56,80,0.011968085106382979,0.01644528779253637
2010-May,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,298,423,0.17287234042553193,0.2333965844402277
2010-May,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,76,108,0.02526595744680851,0.03415559772296015
2010-May,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,568,807,0.3523936170212766,0.476280834914611
2010-May,Alice Springs,-23.698,133.8807,Melbourne,144.9631,-37.8136,Alice Springs - Melbourne,206,293,0.11170212765957446,0.15117014547754587
2010-May,Alice Springs,-23.698,133.8807,Sydney,151.2093,-33.8688,Alice Springs - Sydney,658,935,0.4122340425531915,0.5572422517394054
2010-May,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,219,311,0.12034574468085106,0.16255534471853259
2010-May,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,398,565,0.2393617021276596,0.32321315623023406
2010-May,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,116,165,0.05186170212765957,0.07020872865275142
2010-May,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,494,702,0.30319148936170215,0.4098671726755218
2010-May,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,128,182,0.0598404255319149,0.08096141682479444
2010-May,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,76,108,0.02526595744680851,0.03415559772296015
2010-May,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,154,219,0.07712765957446809,0.10436432637571158
2010-May,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,389,553,0.23337765957446807,0.31562302340290954
2010-May,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,448,637,0.2726063829787234,0.3687539531941809
2010-May,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,419,595,0.2533244680851064,0.3421884882985452
2010-May,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,56,80,0.011968085106382979,0.01644528779253637
2010-May,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,76,108,0.02526595744680851,0.03415559772296015
2010-May,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,198,281,0.10638297872340426,0.14358001265022138
2010-May,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,126,179,0.05851063829787234,0.07906388361796332
2010-May,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,56,80,0.011968085106382979,0.01644528779253637
2010-May,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,328,466,0.19281914893617022,0.2605945604048071
2010-Mar,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,238,340,0.13297872340425532,0.18089816571790007
2010-Mar,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,274,392,0.15691489361702127,0.2137887413029728
2010-Mar,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,378,540,0.22606382978723405,0.30740037950664134
2010-Mar,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,86,123,0.031914893617021274,0.04364326375711575
2010-Mar,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,358,512,0.2127659574468085,0.28969006957621757
2010-Mar,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,106,152,0.04521276595744681,0.06198608475648324
2010-Mar,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,428,612,0.25930851063829785,0.35294117647058826
2010-Mar,Alice Springs,-23.698,133.8807,Melbourne,144.9631,-37.8136,Alice Springs - Melbourne,226,323,0.125,0.17014547754585704
2010-Mar,Alice Springs,-23.698,133.8807,Sydney,151.2093,-33.8688,Alice Springs - Sydney,498,712,0.3058510638297872,0.4161922833649589
2010-Mar,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,193,276,0.10305851063829788,0.14041745730550284
2010-Mar,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,274,392,0.15691489361702127,0.2137887413029728
2010-Mar,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,608,869,0.37898936170212766,0.5154965211891208
2010-Mar,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,228,326,0.12632978723404256,0.17204301075268819
2010-Mar,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,558,798,0.34574468085106386,0.47058823529411764
2010-Mar,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,148,212,0.07313829787234043,0.09993674889310562
2010-Mar,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,106,152,0.04521276595744681,0.06198608475648324
2010-Mar,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,138,197,0.06648936170212766,0.09044908285895004
2010-Mar,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,398,569,0.2393617021276596,0.32574320050600886
2010-Mar,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,448,641,0.2726063829787234,0.3712839974699557
2010-Mar,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,388,555,0.2327127659574468,0.31688804554079697
2010-Mar,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,86,123,0.031914893617021274,0.04364326375711575
2010-Mar,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,56,80,0.011968085106382979,0.01644528779253637
2010-Mar,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,198,283,0.10638297872340426,0.14484503478810878
2010-Mar,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,376,538,0.2247340425531915,0.30613535736875397
2010-Mar,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,66,94,0.018617021276595744,0.02530044275774826
2010-Mar,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,478,683,0.2925531914893617,0.3978494623655914
2010-Jun,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,524,744,0.32313829787234044,0.4364326375711575
2010-Jun,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,116,165,0.05186170212765957,0.07020872865275142
2010-Jun,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,258,367,0.14627659574468085,0.19797596457938013
2010-Jun,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,558,793,0.34574468085106386,0.4674256799493991
2010-Jun,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,56,80,0.011968085106382979,0.01644528779253637
2010-Jun,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,348,494,0.20611702127659576,0.2783048703352309
2010-Jun,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,86,122,0.031914893617021274,0.043010752688172046
2010-Jun,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,598,850,0.3723404255319149,0.5034788108791903
2010-Jun,Alice Springs,-23.698,133.8807,Melbourne,144.9631,-37.8136,Alice Springs - Melbourne,276,392,0.15824468085106383,0.2137887413029728
2010-Jun,Alice Springs,-23.698,133.8807,Sydney,151.2093,-33.8688,Alice Springs - Sydney,728,1034,0.4587765957446808,0.6198608475648324
2010-Jun,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,235,334,0.1309840425531915,0.17710309930423782
2010-Jun,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,568,807,0.3523936170212766,0.476280834914611
2010-Jun,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,116,165,0.05186170212765957,0.07020872865275142
2010-Jun,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,648,921,0.40558510638297873,0.5483870967741935
2010-Jun,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,130,185,0.061170212765957445,0.08285895003162555
2010-Jun,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,86,122,0.031914893617021274,0.043010752688172046
2010-Jun,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,154,219,0.07712765957446809,0.10436432637571158
2010-Jun,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,458,651,0.27925531914893614,0.3776091081593928
2010-Jun,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,548,779,0.3390957446808511,0.4585705249841872
2010-Jun,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,498,708,0.3058510638297872,0.41366223908918404
2010-Jun,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,106,151,0.04521276595744681,0.061353573687539534
2010-Jun,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,56,80,0.011968085106382979,0.01644528779253637
2010-Jun,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,198,281,0.10638297872340426,0.14358001265022138
2010-Jun,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,486,690,0.2978723404255319,0.40227703984819735
2010-Jun,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,116,165,0.05186170212765957,0.07020872865275142
2010-Jun,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,379,538,0.22672872340425532,0.30613535736875397
2010-Jul,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,479,676,0.293218085106383,0.39342188488298546
2010-Jul,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,136,192,0.06515957446808511,0.0872865275142315
2010-Jul,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,258,364,0.14627659574468085,0.19607843137254902
2010-Jul,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,558,787,0.34574468085106386,0.46363061353573687
2010-Jul,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,78,110,0.026595744680851064,0.03542061986084757
2010-Jul,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,308,434,0.17952127659574468,0.24035420619860848
2010-Jul,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,76,107,0.02526595744680851,0.033523086654016446
2010-Jul,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,867,1223,0.5511968085106383,0.7394054395951929
2010-Jul,Alice Springs,-23.698,133.8807,Melbourne,144.9631,-37.8136,Alice Springs - Melbourne,296,418,0.17154255319148937,0.23023402909550916
2010-Jul,Alice Springs,-23.698,133.8807,Sydney,151.2093,-33.8688,Alice Springs - Sydney,778,1097,0.4920212765957447,0.6597090449082859
2010-Jul,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,218,308,0.1196808510638298,0.16065781151170144
2010-Jul,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,408,575,0.24601063829787234,0.3295382669196711
2010-Jul,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,98,138,0.0398936170212766,0.05313092979127135
2010-Jul,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,458,646,0.27925531914893614,0.37444655281467426
2010-Jul,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,148,209,0.07313829787234043,0.09803921568627451
2010-Jul,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,78,110,0.026595744680851064,0.03542061986084757
2010-Jul,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,158,223,0.0797872340425532,0.1068943706514864
2010-Jul,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,296,418,0.17154255319148937,0.23023402909550916
2010-Jul,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,458,646,0.27925531914893614,0.37444655281467426
2010-Jul,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,558,787,0.34574468085106386,0.46363061353573687
2010-Jul,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,88,124,0.03324468085106383,0.044275774826059454
2010-Jul,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,58,82,0.013297872340425532,0.017710309930423784
2010-Jul,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,168,237,0.08643617021276596,0.1157495256166983
2010-Jul,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,296,418,0.17154255319148937,0.23023402909550916
2010-Jul,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,56,79,0.011968085106382979,0.015812776723592662
2010-Jul,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,388,547,0.2327127659574468,0.3118279569892473
2010-Jan,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,208,297,0.11303191489361702,0.15370018975332067
2010-Jan,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,258,369,0.14627659574468085,0.19924098671726756
2010-Jan,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,358,512,0.2127659574468085,0.28969006957621757
2010-Jan,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,86,123,0.031914893617021274,0.04364326375711575
2010-Jan,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,288,412,0.16622340425531915,0.22643896268184693
2010-Jan,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,116,166,0.05186170212765957,0.07084123972169513
2010-Jan,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,428,612,0.25930851063829785,0.35294117647058826
2010-Jan,Alice Springs,-23.698,133.8807,Melbourne,144.9631,-37.8136,Alice Springs - Melbourne,166,237,0.0851063829787234,0.1157495256166983
2010-Jan,Alice Springs,-23.698,133.8807,Sydney,151.2093,-33.8688,Alice Springs - Sydney,458,655,0.27925531914893614,0.3801391524351676
2010-Jan,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,158,226,0.0797872340425532,0.10879190385831752
2010-Jan,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,258,369,0.14627659574468085,0.19924098671726756
2010-Jan,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,348,498,0.20611702127659576,0.2808349146110057
2010-Jan,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,218,312,0.1196808510638298,0.16318785578747627
2010-Jan,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,438,626,0.26595744680851063,0.36179633143580014
2010-Jan,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,128,183,0.0598404255319149,0.08159392789373814
2010-Jan,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,76,109,0.02526595744680851,0.03478810879190386
2010-Jan,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,98,140,0.0398936170212766,0.05439595192915876
2010-Jan,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,268,383,0.1529255319148936,0.20809614168247945
2010-Jan,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,364,520,0.21675531914893617,0.2947501581277672
2010-Jan,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,448,641,0.2726063829787234,0.3712839974699557
2010-Jan,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,76,109,0.02526595744680851,0.03478810879190386
2010-Jan,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,96,137,0.03856382978723404,0.05249841872232764
2010-Jan,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,178,255,0.09308510638297872,0.127134724857685
2010-Jan,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,316,452,0.1848404255319149,0.25173940543959517
2010-Jan,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,56,80,0.011968085106382979,0.01644528779253637
2010-Jan,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,378,540,0.22606382978723405,0.30740037950664134
2010-Feb,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,278,397,0.1595744680851064,0.21695129664769133
2010-Feb,Adelaide,-34.9285,138.6007,Canberra,149.13,-35.2809,Adelaide - Canberra,274,392,0.15691489361702127,0.2137887413029728
2010-Feb,Adelaide,-34.9285,138.6007,Darwin,130.8456,-12.4634,Adelaide - Darwin,579,828,0.35970744680851063,0.48956356736242884
2010-Feb,Adelaide,-34.9285,138.6007,Melbourne,144.9631,-37.8136,Adelaide - Melbourne,82,117,0.02925531914893617,0.03984819734345351
2010-Feb,Adelaide,-34.9285,138.6007,Perth,115.8605,-31.9505,Adelaide - Perth,368,526,0.21941489361702127,0.29854522454142945
2010-Feb,Adelaide,-34.9285,138.6007,Sydney,151.2093,-33.8688,Adelaide - Sydney,118,168,0.05319148936170213,0.07210626185958255
2010-Feb,Alice Springs,-23.698,133.8807,Darwin,130.8456,-12.4634,Alice Springs - Darwin,508,726,0.3125,0.4250474383301708
2010-Feb,Alice Springs,-23.698,133.8807,Melbourne,144.9631,-37.8136,Alice Springs - Melbourne,176,252,0.09175531914893617,0.1252371916508539
2010-Feb,Alice Springs,-23.698,133.8807,Sydney,151.2093,-33.8688,Alice Springs - Sydney,538,769,0.3324468085106383,0.4522454142947502
2010-Feb,Brisbane,-27.4698,153.0251,Canberra,149.13,-35.2809,Brisbane - Canberra,178,255,0.09308510638297872,0.127134724857685
2010-Feb,Brisbane,-27.4698,153.0251,Darwin,130.8456,-12.4634,Brisbane - Darwin,248,355,0.13962765957446807,0.19038583175205567
2010-Feb,Brisbane,-27.4698,153.0251,Hobart,147.3272,-42.8821,Brisbane - Hobart,508,726,0.3125,0.4250474383301708
2010-Feb,Brisbane,-27.4698,153.0251,Melbourne,144.9631,-37.8136,Brisbane - Melbourne,238,340,0.13297872340425532,0.18089816571790007
2010-Feb,Brisbane,-27.4698,153.0251,Perth,115.8605,-31.9505,Brisbane - Perth,438,626,0.26595744680851063,0.36179633143580014
2010-Feb,Brisbane,-27.4698,153.0251,Sydney,151.2093,-33.8688,Brisbane - Sydney,148,212,0.07313829787234043,0.09993674889310562
2010-Feb,Canberra,-35.2809,149.13,Melbourne,144.9631,-37.8136,Canberra - Melbourne,76,109,0.02526595744680851,0.03478810879190386
2010-Feb,Canberra,-35.2809,149.13,Sydney,151.2093,-33.8688,Canberra - Sydney,128,183,0.0598404255319149,0.08159392789373814
2010-Feb,Darwin,-12.4634,130.8456,Melbourne,144.9631,-37.8136,Darwin - Melbourne,318,455,0.18617021276595744,0.25363693864642634
2010-Feb,Darwin,-12.4634,130.8456,Perth,115.8605,-31.9505,Darwin - Perth,398,569,0.2393617021276596,0.32574320050600886
2010-Feb,Darwin,-12.4634,130.8456,Sydney,151.2093,-33.8688,Darwin - Sydney,438,626,0.26595744680851063,0.36179633143580014
2010-Feb,Gold Coast,-28.0167,153.4,Sydney,151.2093,-33.8688,Gold Coast - Sydney,76,109,0.02526595744680851,0.03478810879190386
2010-Feb,Hobart,-42.8821,147.3272,Melbourne,144.9631,-37.8136,Hobart - Melbourne,66,94,0.018617021276595744,0.02530044275774826
2010-Feb,Hobart,-42.8821,147.3272,Sydney,151.2093,-33.8688,Hobart - Sydney,208,297,0.11303191489361702,0.15370018975332067
2010-Feb,Melbourne,-37.8136,144.9631,Perth,115.8605,-31.9505,Melbourne - Perth,358,512,0.2127659574468085,0.28969006957621757
2010-Feb,Melbourne,-37.8136,144.9631,Sydney,151.2093,-33.8688,Melbourne - Sydney,66,94,0.018617021276595744,0.02530044275774826
2010-Feb,Perth,-31.9505,115.8605,Sydney,151.2093,-33.8688,Perth - Sydney,434,621,0.2632978723404255,0.3586337760910816
2010-Dec,Adelaide,-34.9285,138.6007,Alice Springs,133.8807,-23.698,Adelaide - Alice Springs,425,597,0.25731382978723405,0.34345351043643263
2010-Dec,Adelaide,-34.9285,138.6007,Brisbane,153.0251,-27.4698,Adelaide - Brisbane,468,657,0.2859042553191489,0.38140417457305503
